14/08/2018 - 13:13:33 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.domain.Employee
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> getCreated_date() -> Method getCreated_date from class employee invoked.  {}
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> setCreated_date() -> Method setCreated_date from class employee invoked. New date  {}
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> getLast_modified_date() -> Method getLast_modified_date from class employee invoked. {}
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> setLast_modified_date() -> Method setLast_modified_date from class employee invoked. {}
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> getRoles() -> Method getRoles from class employee invoked. {}
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> setRoles() -> Method setRoles from class employee invoked. {}
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> getPassword() -> Method getPassword from class employee invoked. {}
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> getRoles() -> Method getRoles from class employee invoked. {}
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Role -> getRoleType() -> Method getRoleType from class role invoked {}
17/08/2018 - 12:11:41 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:11:42 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:11:42 | INFO  | com.devoteam.dls.domain.Employee -> getUsername() -> Method getUsername from class employee invoked {} 
17/08/2018 - 12:23:26 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.domain.Employee
17/08/2018 - 12:23:26 | INFO  | com.devoteam.dls.domain.Role -> <init>() -> Default constructor role create class com.devoteam.dls.domain.Role
17/08/2018 - 12:23:26 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> passwordEncoder() -> Method passwordEncoder is invoked
17/08/2018 - 12:23:27 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(AuthenticationManagerBuilder auth) and the hashCode is {}
17/08/2018 - 12:23:27 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> rememberMeServices() -> Method rememberMeServices() invoke after the user clicked the enter button on the keyboard
17/08/2018 - 12:23:27 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> sessionAuthenticationStrategy() -> Method sessionAuthenticationStrategy() invoke
17/08/2018 - 12:23:27 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(HttpSecurity http) invoke and get object {}
17/08/2018 - 12:23:27 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(WebSecurity web) invoke get Object{}
17/08/2018 - 12:23:27 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> vaadinAuthenticationSuccessHandler() -> Method vaadinAuthenticationSuccessHandler() invoke
17/08/2018 - 12:23:27 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> authenticationManagerBean() -> Method authenticationManagerBean() invoke and return super.authenticationManagerBean
17/08/2018 - 12:23:27 | INFO  | com.devoteam.dls.Application -> run() -> checking if pwd hash uses salt
17/08/2018 - 12:23:27 | INFO  | com.devoteam.dls.Application -> run() -> the following 2 hash should be different
17/08/2018 - 12:23:28 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$V2nas8.QJ7CvgWX9QWQiwuB/UjGuT3jrErk6s0B4l9lbkyb78bdAO
17/08/2018 - 12:23:28 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$RovoQn7JwmazZlf78NkI7ucaW9ynnh5nJOsERW534G2mcN0KNXBAG
17/08/2018 - 12:29:10 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.domain.Employee
17/08/2018 - 12:29:10 | INFO  | com.devoteam.dls.domain.Role -> <init>() -> Default constructor role create class com.devoteam.dls.domain.Role
17/08/2018 - 12:29:11 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> passwordEncoder() -> Method passwordEncoder is invoked
17/08/2018 - 12:29:11 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(AuthenticationManagerBuilder auth) and the hashCode is {}
17/08/2018 - 12:29:11 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> rememberMeServices() -> Method rememberMeServices() invoke after the user clicked the enter button on the keyboard
17/08/2018 - 12:29:11 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> sessionAuthenticationStrategy() -> Method sessionAuthenticationStrategy() invoke
17/08/2018 - 12:29:11 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(HttpSecurity http) invoke and get object {}
17/08/2018 - 12:29:11 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(WebSecurity web) invoke get Object{}
17/08/2018 - 12:29:11 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> vaadinAuthenticationSuccessHandler() -> Method vaadinAuthenticationSuccessHandler() invoke
17/08/2018 - 12:29:11 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> authenticationManagerBean() -> Method authenticationManagerBean() invoke and return super.authenticationManagerBean
17/08/2018 - 12:29:12 | INFO  | com.devoteam.dls.Application -> run() -> checking if pwd hash uses salt
17/08/2018 - 12:29:12 | INFO  | com.devoteam.dls.Application -> run() -> the following 2 hash should be different
17/08/2018 - 12:29:12 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$G6rDBNDz9Bx/yHAVSKJToOuRNqQiDd9RyPuUc1XdEE5D2ZYRgV1Je
17/08/2018 - 12:29:12 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$v3B5bnEmVt/Kx6cQrgyFlOIbo5nquDaFkPtY4s33wXmrg0jv7UhSO
17/08/2018 - 12:33:32 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.domain.Employee
17/08/2018 - 12:33:32 | INFO  | com.devoteam.dls.domain.Role -> <init>() -> Default constructor role create class com.devoteam.dls.domain.Role
17/08/2018 - 12:33:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> passwordEncoder() -> Method passwordEncoder is invoked
17/08/2018 - 12:33:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(AuthenticationManagerBuilder auth) and the hashCode is {}
17/08/2018 - 12:33:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> rememberMeServices() -> Method rememberMeServices() invoke after the user clicked the enter button on the keyboard
17/08/2018 - 12:33:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> sessionAuthenticationStrategy() -> Method sessionAuthenticationStrategy() invoke
17/08/2018 - 12:33:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(HttpSecurity http) invoke and get object {}
17/08/2018 - 12:33:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(WebSecurity web) invoke get Object{}
17/08/2018 - 12:33:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> vaadinAuthenticationSuccessHandler() -> Method vaadinAuthenticationSuccessHandler() invoke
17/08/2018 - 12:33:32 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> authenticationManagerBean() -> Method authenticationManagerBean() invoke and return super.authenticationManagerBean
17/08/2018 - 12:33:33 | INFO  | com.devoteam.dls.Application -> run() -> checking if pwd hash uses salt
17/08/2018 - 12:33:33 | INFO  | com.devoteam.dls.Application -> run() -> the following 2 hash should be different
17/08/2018 - 12:33:33 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$6byu4KIjEJwiXXtNIL/LluSXOX5ENHEED61rmbuJPAFntvRC0.Iqa
17/08/2018 - 12:33:33 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$Wyt1.crxEE7foQmlunWIW.6yPTv8r56COue.KcrXbQJp7Gi.9gd3e
17/08/2018 - 12:35:19 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.domain.Employee
17/08/2018 - 12:35:19 | INFO  | com.devoteam.dls.domain.Role -> <init>() -> Default constructor role create class com.devoteam.dls.domain.Role
17/08/2018 - 12:35:19 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> passwordEncoder() -> Method passwordEncoder is invoked
17/08/2018 - 12:35:19 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(AuthenticationManagerBuilder auth) and the hashCode is {}
17/08/2018 - 12:35:19 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> rememberMeServices() -> Method rememberMeServices() invoke after the user clicked the enter button on the keyboard
17/08/2018 - 12:35:19 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> sessionAuthenticationStrategy() -> Method sessionAuthenticationStrategy() invoke
17/08/2018 - 12:35:19 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(HttpSecurity http) invoke and get object {}
17/08/2018 - 12:35:19 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(WebSecurity web) invoke get Object{}
17/08/2018 - 12:35:19 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> vaadinAuthenticationSuccessHandler() -> Method vaadinAuthenticationSuccessHandler() invoke
17/08/2018 - 12:35:19 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> authenticationManagerBean() -> Method authenticationManagerBean() invoke and return super.authenticationManagerBean
17/08/2018 - 12:35:20 | INFO  | com.devoteam.dls.Application -> run() -> checking if pwd hash uses salt
17/08/2018 - 12:35:20 | INFO  | com.devoteam.dls.Application -> run() -> the following 2 hash should be different
17/08/2018 - 12:35:20 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$BFP.WHu/tzOhNE3eF3s77upmxhwuwSW246Fb0ROHtVqQk5sN.BC1G
17/08/2018 - 12:35:20 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$F0nqnqRjB.tzsceHt2eAL.bvq2NvnBUXk1b19uv9kN.BtxqkgK4F.
17/08/2018 - 12:36:12 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.domain.Employee
17/08/2018 - 12:36:12 | INFO  | com.devoteam.dls.domain.Role -> <init>() -> Default constructor role create class com.devoteam.dls.domain.Role
17/08/2018 - 12:36:13 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> passwordEncoder() -> Method passwordEncoder is invoked
17/08/2018 - 12:36:13 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(AuthenticationManagerBuilder auth) and the hashCode is {}
17/08/2018 - 12:36:13 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> rememberMeServices() -> Method rememberMeServices() invoke after the user clicked the enter button on the keyboard
17/08/2018 - 12:36:13 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> sessionAuthenticationStrategy() -> Method sessionAuthenticationStrategy() invoke
17/08/2018 - 12:36:13 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(HttpSecurity http) invoke and get object {}
17/08/2018 - 12:36:13 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(WebSecurity web) invoke get Object{}
17/08/2018 - 12:36:13 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> vaadinAuthenticationSuccessHandler() -> Method vaadinAuthenticationSuccessHandler() invoke
17/08/2018 - 12:36:13 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> authenticationManagerBean() -> Method authenticationManagerBean() invoke and return super.authenticationManagerBean
17/08/2018 - 12:36:13 | INFO  | com.devoteam.dls.Application -> run() -> checking if pwd hash uses salt
17/08/2018 - 12:36:13 | INFO  | com.devoteam.dls.Application -> run() -> the following 2 hash should be different
17/08/2018 - 12:36:14 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$r3sQLlvuRiGt6Nxk87TWAe7cNZ74w2DbTpDnzbAnfQ9Kw2lhZf/SW
17/08/2018 - 12:36:14 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$mZfXUlikWSAwSLAiTeQtzOkobWvgzq/iLhmZ8DTFabWo0Pnd5ex/.
17/08/2018 - 12:36:26 | INFO  | com.devoteam.dls.domain.Employee -> <init>() -> Entity employee created class com.devoteam.dls.domain.Employee
17/08/2018 - 12:36:26 | INFO  | com.devoteam.dls.domain.Role -> <init>() -> Default constructor role create class com.devoteam.dls.domain.Role
17/08/2018 - 12:36:26 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> passwordEncoder() -> Method passwordEncoder is invoked
17/08/2018 - 12:36:26 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(AuthenticationManagerBuilder auth) and the hashCode is {}
17/08/2018 - 12:36:26 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> rememberMeServices() -> Method rememberMeServices() invoke after the user clicked the enter button on the keyboard
17/08/2018 - 12:36:26 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> sessionAuthenticationStrategy() -> Method sessionAuthenticationStrategy() invoke
17/08/2018 - 12:36:26 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(HttpSecurity http) invoke and get object {}
17/08/2018 - 12:36:26 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> configure() -> Method configure(WebSecurity web) invoke get Object{}
17/08/2018 - 12:36:26 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> vaadinAuthenticationSuccessHandler() -> Method vaadinAuthenticationSuccessHandler() invoke
17/08/2018 - 12:36:27 | INFO  | com.devoteam.dls.config.VaadinSpringConfiguration -> authenticationManagerBean() -> Method authenticationManagerBean() invoke and return super.authenticationManagerBean
17/08/2018 - 12:36:27 | INFO  | com.devoteam.dls.Application -> run() -> checking if pwd hash uses salt
17/08/2018 - 12:36:27 | INFO  | com.devoteam.dls.Application -> run() -> the following 2 hash should be different
17/08/2018 - 12:36:27 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$w2hS65/I2KiN5w6yw9Pz9enrVgRwxKHw9hKetTp5ji4/eRXvDcn.S
17/08/2018 - 12:36:27 | INFO  | com.devoteam.dls.Application -> run() -> $2a$10$yCJxtN8cE4A6/G9YE9IXc.IFTK83c4cwii.XFRks6wDy4QSm91RWe
